src_zb_addr,dst_zb_addr,start_time,stop_time,duration,number_of_packets,min_size,max_size,average_size,total_bytes_a,total_bytes_b,sum_size,packets_a,packets_b,connect
1ba29f32,c08a1bf5,1570737701,1570737702,0.999012947,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737710,1570737710,1.10E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737715,1570737715,0.00089407,4,40,40,40,160,0,160,4,0,1
1ba29f32,c08a1bf5,1570737720,1570737720,2.41E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737726,1570737727,0.999014854,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737733,1570737733,1.72E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737766,1570737766,3.00E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737772,1570737772,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737785,1570737785,1.50E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737792,1570737792,2.31E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737839,1570737839,1.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737853,1570737853,1.31E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737930,1570737930,2.50E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570737935,1570737935,2.38E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738062,1570738062,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738067,1570738067,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738077,1570738077,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738082,1570738082,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738121,1570738121,1.62E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738133,1570738133,1.98E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738207,1570738207,2.50E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738214,1570738215,0.999016047,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738247,1570738247,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738252,1570738252,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738267,1570738267,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738272,1570738272,1.22E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738304,1570738304,1.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738309,1570738309,1.19E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738413,1570738413,1.31E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738419,1570738419,2.38E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738462,1570738462,1.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738469,1570738470,0.999409914,4,40,40,40,160,0,160,4,0,1
1ba29f32,c08a1bf5,1570738488,1570738488,2.29E-05,2,40,40,40,80,0,80,2,0,1
1ba29f32,c08a1bf5,1570738504,1570738504,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738509,1570738509,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738518,1570738518,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738523,1570738523,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738543,1570738543,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738550,1570738550,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738559,1570738559,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738564,1570738564,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738680,1570738680,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738685,1570738685,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738689,1570738689,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738694,1570738694,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738708,1570738708,2.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738713,1570738713,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738715,1570738715,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738720,1570738720,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738722,1570738723,0.999024153,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738729,1570738729,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738737,1570738737,2.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738742,1570738742,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738752,1570738752,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738760,1570738760,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738768,1570738768,1.12E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738773,1570738774,0.999812126,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1570738786,1570738787,0.999358177,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1570738792,1570738792,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738802,1570738802,2.48E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738809,1570738810,0.999022961,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738823,1570738823,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738828,1570738828,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738835,1570738835,1.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738842,1570738842,2.81E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738868,1570738868,2.91E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738879,1570738879,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738910,1570738910,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738915,1570738915,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738918,1570738918,2.62E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738934,1570738934,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738936,1570738936,1.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738943,1570738943,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738944,1570738944,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738949,1570738949,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738951,1570738951,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738956,1570738956,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738967,1570738968,0.999024868,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738977,1570738977,2.91E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738981,1570738981,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738990,1570738990,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570738996,1570738996,3.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739001,1570739001,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739082,1570739082,9.06E-06,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739094,1570739094,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739166,1570739166,2.81E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739171,1570739171,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739208,1570739208,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739213,1570739213,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739223,1570739223,2.79E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739229,1570739229,2.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739250,1570739250,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739255,1570739255,3.60E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739263,1570739263,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739268,1570739268,1.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739271,1570739271,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739277,1570739277,1.22E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,73fce3d2,1570739280,1570739280,1.00E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1570739281,1570739282,0.999011993,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739288,1570739288,1.00E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739307,1570739307,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739317,1570739317,0.000488997,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1570739323,1570739323,1.19E-05,2,40,40,40,80,0,80,2,0,0
73fce3d2,c08a1bf5,1570739328,1570739329,0.999404907,10,34,52,40.2,264,138,402,6,4,0
c08a1bf5,f5df90f1,1570739329,1570739329,1.00E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,73fce3d2,1570739332,1570739332,5.96E-06,2,33,33,33,66,0,66,2,0,0
c08a1bf5,3c132b44,1570739334,1570739334,2.10E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1570739333,1570739333,1.81E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1570739340,1570739340,2.50E-05,2,40,40,40,80,0,80,2,0,0
3c132b44,c08a1bf5,1570739351,1570739351,2.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1570739351,1570739351,2.41E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1570739354,1570739354,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739356,1570739356,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739361,1570739361,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739372,1570739372,2.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739378,1570739378,1.19E-05,2,40,40,40,80,0,80,2,0,0
73fce3d2,c08a1bf5,1570739388,1570739388,5.60E-05,4,53,57,55,114,106,220,2,2,0
a4b0d2cc,c08a1bf5,1570739395,1570739395,1.98E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1570739395,1570739395,7.15E-06,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1570739404,1570739404,2.48E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739409,1570739409,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739425,1570739425,9.06E-06,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739437,1570739437,2.50E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,a4b0d2cc,1570739447,1570739447,5.96E-06,2,34,34,34,68,0,68,2,0,0
73fce3d2,c08a1bf5,1570739447,1570739447,0.000127077,4,33,36,34.5,66,72,138,2,2,0
d5a41c16,c08a1bf5,1570739453,1570739453,2.10E-05,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1570739454,1570739454,8.68E-05,4,35,37,36,74,70,144,2,2,0
1ba29f32,c08a1bf5,1570739459,1570739459,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739465,1570739465,1.60E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739472,1570739472,1.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739477,1570739477,1.79E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739482,1570739482,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739487,1570739487,0.000369787,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1570739495,1570739495,2.48E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739503,1570739503,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739508,1570739508,2.38E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1570739513,1570739513,1.22E-05,2,52,52,52,104,0,104,2,0,0
c08a1bf5,a4b0d2cc,1570739516,1570739516,6.20E-06,2,33,33,33,66,0,66,2,0,0
1ba29f32,c08a1bf5,1570739520,1570739521,0.999023914,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739532,1570739532,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739540,1570739540,3.72E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739545,1570739545,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739557,1570739557,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739562,1570739562,3.22E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1570739572,1570739572,5.70E-05,4,53,57,55,114,106,220,2,2,0
1ba29f32,c08a1bf5,1570739576,1570739576,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739606,1570739608,1.99921608,8,40,40,40,320,0,320,8,0,0
1ba29f32,c08a1bf5,1570739612,1570739612,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739628,1570739628,1.69E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1570739631,1570739631,0.000132084,4,33,36,34.5,66,72,138,2,2,0
c08a1bf5,d5a41c16,1570739632,1570739632,7.15E-06,2,34,34,34,68,0,68,2,0,0
1ba29f32,c08a1bf5,1570739633,1570739633,9.06E-06,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739647,1570739647,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739652,1570739652,1.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739661,1570739661,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739667,1570739667,2.41E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1570739689,1570739689,8.89E-05,4,35,37,36,74,70,144,2,2,0
1ba29f32,c08a1bf5,1570739698,1570739698,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739704,1570739704,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739708,1570739708,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739723,1570739723,1.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739724,1570739724,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739742,1570739742,0.000458956,4,40,40,40,160,0,160,4,0,0
d5a41c16,c08a1bf5,1570739748,1570739748,1.29E-05,2,52,52,52,104,0,104,2,0,0
c08a1bf5,d5a41c16,1570739751,1570739751,5.96E-06,2,33,33,33,66,0,66,2,0,0
1ba29f32,c08a1bf5,1570739756,1570739756,1.91E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739762,1570739762,2.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739767,1570739767,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739794,1570739794,2.60E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1570739807,1570739807,5.10E-05,4,53,57,55,114,106,220,2,2,0
1ba29f32,c08a1bf5,1570739833,1570739833,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1570739838,1570739838,2.41E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,3c132b44,1570739867,1570739867,7.15E-06,2,34,34,34,68,0,68,2,0,0
d5a41c16,c08a1bf5,1570739866,1570739867,0.999264956,6,33,38,35.66666667,142,72,214,4,2,0
1ba29f32,c08a1bf5,1570739867,1570739867,9.06E-06,2,40,40,40,80,0,80,2,0,0
3c132b44,c08a1bf5,1570739882,1570739882,7.89E-05,4,35,37,36,74,70,144,2,2,0
c08a1bf5,d5a41c16,1570739925,1570739925,2.38E-05,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570739941,1570739941,2.41E-05,2,52,52,52,104,0,104,2,0,0
c08a1bf5,3c132b44,1570739975,1570739975,6.91E-06,2,33,33,33,66,0,66,2,0,0
3c132b44,c08a1bf5,1570740000,1570740001,0.999094963,4,53,57,55,114,106,220,2,2,0
c08a1bf5,d5a41c16,1570740055,1570740055,1.91E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570740054,1570740054,0.000505924,16,33,102,57,912,0,912,16,0,0
3c132b44,c08a1bf5,1570740060,1570740060,0.000129938,4,33,36,34.5,66,72,138,2,2,0
c08a1bf5,f5df90f1,1570740070,1570740070,7.87E-06,2,34,34,34,68,0,68,2,0,0
f5df90f1,c08a1bf5,1570740101,1570740101,0.000104189,4,35,37,36,74,70,144,2,2,0
d5a41c16,c08a1bf5,1570740103,1570740103,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,3c132b44,1570740104,1570740104,1.81E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,a4b0d2cc,1570740103,1570740104,0.999650002,4,36,43,39.5,72,86,158,2,2,0
d5a41c16,c08a1bf5,1570740109,1570740109,1.31E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,f5df90f1,1570740109,1570740109,9.06E-06,2,36,36,36,72,0,72,2,0,0
c08a1bf5,73fce3d2,1570740119,1570740119,7.15E-06,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570740119,1570740119,8.11E-06,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1570740156,1570740156,1.91E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1570740155,1570740155,2.19E-05,2,43,43,43,86,0,86,2,0,0
f5df90f1,c08a1bf5,1570740160,1570740160,0.000104904,4,43,52,47.5,190,0,190,4,0,0
1ba29f32,c08a1bf5,1570740162,1570740162,6.91E-06,2,43,43,43,86,0,86,2,0,0
c08a1bf5,f5df90f1,1570740168,1570740168,6.91E-06,2,33,33,33,66,0,66,2,0,0
f5df90f1,c08a1bf5,1570740219,1570740219,5.10E-05,4,53,57,55,114,106,220,2,2,0
f5df90f1,c08a1bf5,1570740278,1570740278,0.000118017,4,33,36,34.5,66,72,138,2,2,0
c08a1bf5,1ba29f32,1570740761,1570740762,0.999017,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570740761,1570740761,0.000502825,16,33,102,57,912,0,912,16,0,0
1ba29f32,c08a1bf5,1570740811,1570740811,2.22E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1570740841,1570740841,6.20E-06,2,36,36,36,72,0,72,2,0,0
c08a1bf5,f5df90f1,1570740864,1570740864,1.79E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1570740864,1570740864,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,3c132b44,1570740869,1570740869,1.91E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1570740869,1570740869,1.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1570740887,1570740887,7.87E-06,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570740886,1570740886,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1570740931,1570740931,1.00E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1570740930,1570740930,3.10E-05,2,43,43,43,86,0,86,2,0,0
d5a41c16,c08a1bf5,1570740935,1570740935,2.38E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1570741537,1570741537,9.06E-06,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570741536,1570741537,0.999430895,16,33,102,57,912,0,912,16,0,0
d5a41c16,c08a1bf5,1570741584,1570741584,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1570741615,1570741615,1.69E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,3c132b44,1570741639,1570741639,1.91E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1570741638,1570741638,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,f5df90f1,1570741654,1570741654,1.12E-05,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570741653,1570741653,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1570741695,1570741695,1.81E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1570741695,1570741695,2.19E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1570741749,1570741749,1.79E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1570741749,1570741749,2.19E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1570741755,1570741755,1.31E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1570742357,1570742357,2.19E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570742357,1570742357,0.000519991,16,33,102,57,912,0,912,16,0,0
1ba29f32,c08a1bf5,1570742405,1570742405,2.29E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1570742435,1570742435,1.00E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,f5df90f1,1570742458,1570742458,1.81E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1570742457,1570742457,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,3c132b44,1570742463,1570742463,1.81E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1570742462,1570742462,2.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1570742480,1570742480,1.79E-05,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570742480,1570742480,2.22E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1570742524,1570742524,1.91E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1570742524,1570742524,1.22E-05,2,43,43,43,86,0,86,2,0,0
d5a41c16,c08a1bf5,1570742528,1570742528,1.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1570743130,1570743130,1.81E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570743130,1570743130,0.000483036,16,33,102,57,912,0,912,16,0,0
d5a41c16,c08a1bf5,1570743178,1570743178,1.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1570743208,1570743208,8.11E-06,2,36,36,36,72,0,72,2,0,0
c08a1bf5,3c132b44,1570743254,1570743254,1.91E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1570743253,1570743253,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,f5df90f1,1570743268,1570743268,1.91E-05,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570743268,1570743268,1.60E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1570743310,1570743310,1.91E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1570743309,1570743309,2.29E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1570743364,1570743364,1.91E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1570743363,1570743363,2.10E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1570743408,1570743408,2.22E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1570744010,1570744010,1.50E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570744009,1570744010,0.99950099,16,33,102,57,912,0,912,16,0,0
1ba29f32,c08a1bf5,1570744057,1570744057,2.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1570744088,1570744088,1.60E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,f5df90f1,1570744131,1570744131,1.19E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1570744131,1570744131,2.29E-05,2,43,43,43,86,0,86,2,0,0
f5df90f1,c08a1bf5,1570744136,1570744136,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,3c132b44,1570744136,1570744136,1.79E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1570744142,1570744142,1.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1570744142,1570744142,1.00E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,d5a41c16,1570744153,1570744153,8.11E-06,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1570744153,1570744153,2.38E-05,2,43,43,43,86,0,86,2,0,0
d5a41c16,c08a1bf5,1570744181,1570744181,1.88E-05,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1570744197,1570744197,1.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1570744783,1570744783,1.88E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1570744782,1570744783,0.999514818,16,33,102,57,912,0,912,16,0,0
